graph_index,group,generation_method,n_routes,generated_n_routes,min_route_len,max_route_len,target_route_len,weight_combo_index,demand_time_weight,route_time_weight,median_connectivity_weight,run_name,cost,ATT,RTT,unserved_demand,n_nodes,covered_nodes,route_length_min,route_length_mean,route_length_max
656,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0656,2.4465508460998535,31.850547790527344,1235.17041015625,37.12671661376953,50,40,12,12.0,12
657,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0657,2.865443706512451,38.46849060058594,1168.0418701171875,30.156057357788086,50,42,12,12.0,12
658,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0658,3.391347885131836,39.30824661254883,1072.0091552734375,33.781715393066406,50,41,12,12.0,12
659,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0659,1.3201237916946411,29.490970611572266,1221.055419921875,14.56883430480957,50,47,12,12.0,12
660,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0660,3.12353253364563,32.7291259765625,1083.129150390625,32.340545654296875,50,42,12,12.0,12
661,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0661,3.1021809577941895,21.773351669311523,725.1397094726562,19.7287654876709,50,45,12,12.0,12
662,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0662,1.139787197113037,29.719274520874023,933.1884155273438,10.95448112487793,50,48,12,12.0,12
663,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0663,2.101141929626465,35.83591842651367,1512.10498046875,22.31267738342285,50,46,12,12.0,12
664,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0664,3.751051664352417,35.15101623535156,1501.616943359375,22.083126068115234,50,45,12,12.0,12
665,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0665,2.1628286838531494,41.43216323852539,1174.64453125,33.35304260253906,50,42,12,12.0,12
666,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0666,2.0533852577209473,34.31867218017578,1386.8101806640625,18.403398513793945,50,46,12,12.0,12
667,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0667,2.811760902404785,27.326690673828125,878.5845947265625,9.240462303161621,50,48,12,12.0,12
668,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0668,1.4936062097549438,26.934391021728516,1013.465576171875,15.830631256103516,50,46,12,12.0,12
669,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0669,2.290433883666992,31.47620964050293,1218.1409912109375,20.51604461669922,50,45,12,12.0,12
670,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0670,2.7175238132476807,24.01460075378418,867.0453491210938,4.090508460998535,50,49,12,12.0,12
671,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0671,1.4942691326141357,36.82066345214844,1557.7430419921875,19.064285278320312,50,46,12,12.0,12
672,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0672,1.881709337234497,25.510744094848633,828.4530639648438,15.610067367553711,50,47,12,12.0,12
673,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0673,2.916879177093506,37.46381759643555,1190.410888671875,20.576276779174805,50,45,12,12.0,12
674,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0674,0.8848193883895874,24.600013732910156,690.5623168945312,5.2955641746521,50,49,12,12.0,12
675,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0675,1.6872541904449463,26.82292366027832,804.068603515625,9.733494758605957,50,48,12,12.0,12
676,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0676,3.0004067420959473,37.427738189697266,1477.06591796875,10.431145668029785,50,49,12,12.0,12
677,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0677,1.2741284370422363,31.93710708618164,1429.7957763671875,11.745526313781738,50,47,12,12.0,12
678,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0678,2.2547318935394287,30.935434341430664,1108.7244873046875,21.257354736328125,50,45,12,12.0,12
679,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0679,2.07564377784729,43.43173599243164,1235.791259765625,9.547270774841309,50,49,12,12.0,12
680,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0680,1.6820225715637207,28.806245803833008,1126.2235107421875,19.3785400390625,50,45,12,12.0,12
681,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0681,2.577489137649536,34.622432708740234,1187.7557373046875,28.160921096801758,50,44,12,12.0,12
682,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0682,3.032827377319336,36.884605407714844,1291.780517578125,23.10759925842285,50,44,12,12.0,12
683,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0683,1.5024385452270508,35.70952224731445,1552.5382080078125,17.283584594726562,50,46,12,12.0,12
684,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0684,2.5196404457092285,34.09284973144531,1479.748779296875,24.790645599365234,50,44,12,12.0,12
685,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0685,2.97412371635437,36.00236129760742,1366.020263671875,8.528877258300781,50,49,12,12.0,12
686,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0686,1.9003822803497314,37.58876419067383,1074.0125732421875,22.939115524291992,50,44,12,12.0,12
687,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0687,4.283595085144043,36.70201110839844,1235.3563232421875,51.20977783203125,50,35,12,12.0,12
688,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0688,2.463479995727539,38.65879440307617,1167.4312744140625,9.880054473876953,50,48,12,12.0,12
689,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0689,1.4990888833999634,31.351457595825195,1148.36279296875,17.75880241394043,50,46,12,12.0,12
690,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0690,2.903876781463623,31.98680877685547,1248.5272216796875,30.134157180786133,50,42,12,12.0,12
691,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0691,3.1088783740997314,33.70819091796875,1076.4210205078125,19.68782615661621,50,48,12,12.0,12
692,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0692,1.5430923700332642,30.083248138427734,1186.802734375,18.150257110595703,50,46,12,12.0,12
693,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0693,1.9369193315505981,40.00331497192383,1122.718017578125,17.47722816467285,50,46,12,12.0,12
694,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0694,4.521126747131348,28.38921356201172,1131.9888916015625,38.836891174316406,50,40,12,12.0,12
695,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0695,1.9768791198730469,40.574684143066406,1248.291259765625,29.14353370666504,50,43,12,12.0,12
696,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0696,3.3386316299438477,45.47307586669922,1253.2213134765625,37.164573669433594,50,40,12,12.0,12
697,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0697,4.021391868591309,28.971683502197266,1126.548095703125,31.263381958007812,50,42,12,12.0,12
698,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0698,1.3041609525680542,36.104923248291016,1541.5526123046875,13.959792137145996,50,47,12,12.0,12
699,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0699,2.120701551437378,27.24202537536621,728.1544189453125,17.75684928894043,50,46,12,12.0,12
700,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0700,4.013899326324463,40.5875129699707,1221.241455078125,42.770755767822266,50,38,12,12.0,12
701,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0701,0.885555624961853,22.683122634887695,706.6270751953125,9.792503356933594,50,49,12,12.0,12
702,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0702,1.8330714702606201,47.34421920776367,1218.3153076171875,13.883807182312012,50,47,12,12.0,12
703,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0703,3.0820159912109375,35.320499420166016,1382.510009765625,7.191146373748779,50,49,12,12.0,12
704,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0704,0.9048484563827515,39.723899841308594,1182.994384765625,13.062873840332031,50,49,12,12.0,12
705,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0705,2.5605316162109375,25.83091163635254,911.7030029296875,25.888160705566406,50,44,12,12.0,12
706,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0706,3.050903797149658,30.939579010009766,1088.5733642578125,19.350753784179688,50,45,12,12.0,12
707,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0707,1.9980120658874512,23.791553497314453,820.990234375,28.994714736938477,50,43,12,12.0,12
708,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0708,2.4596974849700928,23.45891571044922,848.3008422851562,22.989059448242188,50,44,12,12.0,12
709,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0709,2.856529474258423,31.712188720703125,1101.5316162109375,13.269021987915039,50,47,12,12.0,12
710,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0710,0.9078339338302612,24.757410049438477,822.4413452148438,5.524825096130371,50,49,12,12.0,12
711,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0711,1.8278570175170898,25.78566551208496,931.47265625,13.695276260375977,50,47,12,12.0,12
712,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0712,3.2942070960998535,37.11529541015625,1196.66943359375,27.663341522216797,50,43,12,12.0,12
713,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0713,1.5019402503967285,34.0645866394043,1417.279052734375,17.88807487487793,50,46,12,12.0,12
714,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0714,3.5210232734680176,37.604576110839844,1269.06103515625,39.510032653808594,50,39,12,12.0,12
715,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0715,2.9390602111816406,27.317951202392578,892.1923217773438,18.595998764038086,50,48,12,12.0,12
716,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0716,2.349264621734619,22.1431884765625,822.6151123046875,33.886112213134766,50,41,12,12.0,12
717,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0717,2.5147433280944824,28.78976058959961,1148.8282470703125,25.434865951538086,50,44,12,12.0,12
718,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0718,2.502021312713623,23.3557071685791,753.6250610351562,6.265625953674316,50,49,12,12.0,12
719,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0719,1.2831664085388184,41.926368713378906,1291.1600341796875,14.12348747253418,50,47,12,12.0,12
720,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0720,2.565491199493408,37.17009353637695,1472.710693359375,24.533889770507812,50,44,12,12.0,12
721,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0721,3.026650905609131,34.63644790649414,904.8037109375,23.42597770690918,50,44,12,12.0,12
722,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0722,1.3528897762298584,28.387861251831055,1143.014404296875,15.479880332946777,50,47,12,12.0,12
723,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0723,1.9086881875991821,34.7845458984375,1077.103271484375,19.0146541595459,50,46,12,12.0,12
724,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0724,2.879514217376709,30.356605529785156,1083.701416015625,18.93566131591797,50,46,12,12.0,12
725,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0725,1.1287124156951904,25.039403915405273,813.605712890625,9.184011459350586,50,48,12,12.0,12
726,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0726,2.03721284866333,21.70315933227539,763.6578369140625,16.0902156829834,50,46,12,12.0,12
727,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0727,3.5125699043273926,38.41130828857422,1176.09130859375,30.980453491210938,50,42,12,12.0,12
728,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0728,1.331093430519104,36.87521743774414,1573.92724609375,14.517696380615234,50,47,12,12.0,12
729,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0729,2.9816458225250244,34.00063705444336,1135.07763671875,32.91374588012695,50,42,12,12.0,12
730,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0730,3.1194605827331543,31.609813690185547,1166.9366455078125,12.827605247497559,50,47,12,12.0,12
731,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0731,1.1109071969985962,32.07284164428711,1107.2113037109375,8.813389778137207,50,48,12,12.0,12
732,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0732,3.2048282623291016,33.15626525878906,1448.42138671875,35.0655632019043,50,41,12,12.0,12
733,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0733,3.3952455520629883,29.76922035217285,1106.2337646484375,19.54300308227539,50,47,12,12.0,12
734,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0734,1.6471335887908936,36.082332611083984,1158.082763671875,19.24081802368164,50,45,12,12.0,12
735,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0735,1.9370759725570679,36.40987014770508,1153.5325927734375,18.24004364013672,50,46,12,12.0,12
736,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0736,2.6654610633850098,40.21830368041992,1263.651123046875,17.184968948364258,50,47,12,12.0,12
737,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0737,1.4933828115463257,43.11546325683594,1297.7039794921875,16.899686813354492,50,46,12,12.0,12
738,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0738,2.4766318798065186,38.5892219543457,1181.6441650390625,25.777664184570312,50,44,12,12.0,12
739,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0739,3.8213558197021484,33.15538787841797,1025.127685546875,33.553741455078125,50,41,12,12.0,12
740,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0740,1.265687108039856,41.68650436401367,1259.86572265625,14.506872177124023,50,47,12,12.0,12
741,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0741,2.5488362312316895,37.38753890991211,1096.243408203125,22.63473129272461,50,44,12,12.0,12
742,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0742,3.7450952529907227,38.84443283081055,1454.247314453125,26.048967361450195,50,46,12,12.0,12
743,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0743,2.022515058517456,36.976627349853516,1490.68505859375,35.327449798583984,50,43,12,12.0,12
744,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0744,2.199943780899048,40.083621978759766,1168.71875,26.824968338012695,50,45,12,12.0,12
745,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0745,4.572975158691406,30.278100967407227,1200.6502685546875,60.85527420043945,50,42,12,12.0,12
746,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0746,2.3360304832458496,35.10746383666992,1146.9659423828125,33.893714904785156,50,41,12,12.0,12
747,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0747,1.5828795433044434,34.16939163208008,1156.9857177734375,9.70544719696045,50,48,12,12.0,12
748,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0748,4.263418197631836,31.605777740478516,1109.166259765625,39.934078216552734,50,39,12,12.0,12
749,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0749,1.4884161949157715,23.250118255615234,778.6837768554688,17.312755584716797,50,46,12,12.0,12
